,station_id,counts,name,lat,lon,station_type,capacity
219,3745,4,36 Ave & 31 St,40.75651272984955,-73.92957486212252,classic,27.0
220,3749,8,Lexington Ave & E 36 St,40.747573958954796,-73.9788007736206,classic,23.0
221,3776,3,Central Ave & Starr Street,40.700003,-73.92834,classic,23.0
222,3785,9,W 42 St & 6 Ave,40.75492,-73.98455,classic,37.0
223,3798,5,W 40 St & 5 Ave,40.752269,-73.982079,classic,55.0
224,3799,3,6 Ave & W 34 St,40.74964,-73.98805,classic,67.0
225,3808,2,24 St & 41 Ave,40.752474,-73.939991,classic,19.0
226,3809,4,W 55 St & 6 Ave,40.763189,-73.978434,classic,77.0
227,3814,4,E 56 St & Madison Ave,40.761573,-73.972628,classic,33.0
228,3815,3,E 51 St & 2 Ave,40.755293,-73.967641,classic,41.0
229,3818,1,Calyer St & Jewel St,40.72984,-73.94839,classic,40.0
230,3820,1,Willoughby Ave & Myrtle Ave,40.69757,-73.93098,classic,19.0
231,3827,3,Halsey St & Broadway,40.68565,-73.91564,classic,20.0
232,3828,1,Eldert St & Bushwick Ave,40.68652,-73.91321,classic,22.0
233,3833,3,Madison St & Evergreen Ave,40.69122,-73.91693,classic,18.0
234,3834,2,Irving Ave & Halsey St,40.69467,-73.90663,classic,19.0
235,3836,2,Bushwick Ave & Linden St,40.69146,-73.92146,classic,29.0
236,3837,3,Broadway & Kosciuszko St,40.69329,-73.92852,classic,29.0
237,3838,6,Bushwick Ave & Harman St,40.69356,-73.92524,classic,25.0
238,3840,4,Putnam Ave & Wyckoff Ave,40.69811,-73.90904,classic,24.0
239,3842,5,Bushwick Ave & Dekalb Ave,40.69502,-73.92825,classic,29.0
240,3847,1,Cedar St & Evergreen Ave,40.69671,-73.92807,classic,25.0
241,3861,2,Menahan St & Wyckoff Ave,40.70113,-73.91422,classic,20.0
242,3862,2,Linden St & Knickerbocker Ave,40.69714,-73.91566,classic,18.0
243,3863,2,Central Ave & Woodbine St,40.69296,-73.91605,classic,18.0
244,3868,5,Knickerbocker Ave & Halsey St,40.693,-73.90824,classic,19.0
245,3869,5,Van Buren St & Broadway,40.692,-73.92617,classic,24.0
246,3874,4,Menahan St & Seneca Ave,40.70461,-73.91054,classic,16.0
247,3877,1,Madison St & Forest Ave,40.70555,-73.90245,classic,25.0
248,3880,2,Willoughby Ave & Onderdonk Ave,40.7098,-73.91727,classic,27.0
249,3883,1,Harman St & Seneca Ave,40.70577,-73.91292,classic,19.0
250,3884,1,Centre St & Seneca Ave,40.69969,-73.9022,classic,23.0
251,3885,3,Onderdonk Ave & Gates Ave,40.70413,-73.90737,classic,19.0
252,3886,4,Menahan St & Onderdonk Ave,40.70553,-73.9096,classic,20.0
253,3888,1,Woodward Ave & Harman St,40.70793,-73.91092,classic,19.0
254,3890,2,Grove St & Broadway,40.69047,-73.923511,classic,31.0
255,3893,2,Rockaway Ave & Bainbridge St,40.68319988172761,-73.91166642308235,classic,25.0
256,3896,4,Madison St & Seneca Ave,40.70183,-73.90625,classic,22.0
257,3897,1,Onderdonk Ave & Dekalb Ave,40.70863,-73.91497,classic,17.0
258,3898,1,E 63 St & 3 Ave,40.763954,-73.9646,classic,57.0
259,3901,1,Stanhope St & Fairview Ave,40.70998,-73.91116,classic,17.0
260,3902,2,Fairview Ave & Linden St,40.70694,-73.90632,classic,19.0
261,3909,1,Madison St & Woodward Ave,40.70408,-73.90408,classic,20.0
262,3914,3,West End Ave & W 78 St,40.783786,-73.981687,classic,39.0
263,3920,1,E 132 St & Madison Ave,40.810224,-73.937195,classic,19.0
264,3926,2,5 Ave & W 131 St,40.81014,-73.93973,classic,20.0
265,3927,7,Lenox Ave & W 133 St,40.81296,-73.941878,classic,27.0
266,3928,1,Adam Clayton Powell Blvd & W 132 St,40.813539,-73.94521,classic,23.0
267,3932,3,Grand Concourse & E 144 St,40.816576,-73.927987,classic,23.0
268,3935,5,Amsterdam Ave & W 131 St,40.816355,-73.954295,classic,19.0
269,3937,2,E 135 St & St Ann's Ave,40.805089,-73.918889,classic,23.0
270,3944,4,Convent Ave & W 135 St,40.818215,-73.950988,classic,30.0
271,3945,3,Amsterdam Ave & W 136 St,40.819746,-73.951819,classic,21.0
272,3946,1,St Nicholas Ave & W 137 St,40.818477,-73.947568,classic,21.0
273,3959,4,Edgecombe Ave & W 145 St,40.823498,-73.94386,classic,31.0
274,3960,6,Hamilton Pl & W 140 St,40.822756,-73.951346,classic,21.0
275,3964,1,Brook Ave & E 148 St,40.814383,-73.915368,classic,20.0
276,3970,2,Melrose Ave & E 154 St,40.819609,-73.916071,classic,19.0
277,3972,1,E 158 St & Melrose Ave,40.822215,-73.914688,classic,23.0
278,3973,4,St Nicholas Ave & W 150 St,40.827212,-73.942722,classic,26.0
279,3977,3,Prospect Ave & Longwood Ave,40.81899,-73.90202,classic,29.0
280,3978,3,Cauldwell Ave & E 161 St,40.82188,-73.907521,classic,18.0
281,3980,6,Amsterdam Ave & W 152 St,40.829523,-73.944279,classic,20.0
282,3981,3,Harlem River Dr & W 155 St,40.830476,-73.939929,classic,24.0
283,3982,2,Bergen Ave & E 152 St,40.817166,-73.914737,classic,21.0
284,3989,1,Willis Ave & E 137 St,40.808384,-73.923604,classic,22.0
285,3995,2,5 Ave & E 135 St,40.812191,-73.937838,classic,21.0
286,3997,1,5 Av & W 139 St,40.815484,-73.935856,classic,20.0
287,3998,3,W 135 St & Lenox Terrace Pl,40.813619,-73.939336,classic,29.0
288,4001,2,Lenox Ave & W 146 St,40.821111,-73.935971,classic,24.0
289,4004,1,Edgecombe Ave & W 141 St,40.820681,-73.945144,classic,21.0
290,4005,5,St. Nicholas Terrace & Convent Ave,40.821294,-73.947868,classic,24.0
291,4007,1,Riverside Dr & W 138 St,40.823168,-73.955857,classic,30.0
292,4008,2,Broadway & W 142 St,40.824686,-73.951947,classic,23.0
293,4014,3,Riverside Dr & W 148 St,40.829114,-73.950426,classic,22.0
294,4016,7,Adam Clayton Powell Blvd & W 130 St,40.812346,-73.946168,classic,22.0
295,4017,3,E 138 St & 5 Av,40.81449,-73.936153,classic,22.0
296,4023,4,Adam Clayton Powell Blvd & W 141 St,40.819241,-73.941057,classic,24.0
297,4024,2,Macombs Pl & W 152 St,40.826406,-73.937948,classic,33.0
298,4025,2,Edgecombe Ave & W 150 St,40.826881,-73.941427,classic,20.0
299,4027,2,St. Nicholas Ave & W 155 St,40.830663,-73.941323,classic,23.0
300,4029,2,Courtlandt Ave & E 149 St,40.816402,-73.919549,classic,23.0
301,4031,3,Cauldwell Ave & E 158 St,40.81989,-73.908351,classic,19.0
302,4032,2,E 155 St & Courtlandt Ave,40.82057,-73.917579,classic,19.0
303,4035,2,Broadway & W 153 St,40.831327,-73.946665,classic,20.0
304,4040,3,Madison Ave & E 26 St,40.742684734875695,-73.98671329021454,classic,51.0
305,4045,3,West End Ave & W 60 St,40.77237,-73.99005,classic,39.0
306,4048,2,St. Nicholas Ave & W 157 St,40.832314,-73.94102,classic,20.0
307,4050,3,W 159 St & Edgecombe Ave,40.833303,-73.939326,classic,21.0
308,4054,1,W 163 St & Riverside Dr,40.839278,-73.945446,classic,19.0
309,4055,2,W 165 St & Fort Washington Ave,40.84004,-73.942939,classic,27.0
310,4056,1,Broadway & W 165 St,40.839137,-73.941409,classic,24.0
311,4057,3,Amsterdam Ave & W 167 St,40.839443,-73.937044,classic,23.0
312,4058,6,Madison Av & E 51 St,40.75863,-73.97513,classic,61.0
313,4061,4,Fort Washington Ave & W 173 St,40.84522,-73.940493,classic,24.0
314,4063,5,Wadsworth Ave & W 175 St,40.846052,-73.937648,classic,24.0
315,4064,2,Southern Blvd & E 142 St,40.807347437082,-73.90809774398804,classic,23.0
316,4065,3,Wadsworth Ave & W 179 St,40.848467,-73.936064,classic,35.0
317,4068,4,Fort Washington Ave & W 183 St,40.852252,-73.937854,classic,30.0
318,4070,6,W 180 St & Ft Washington Ave,40.849972,-73.938423,classic,24.0
